hour,load_mw,wind_pu,solar_pu
4894,53823.03,0.6360599050259151,0.0
4895,50521.43000000001,0.6711123446367118,0.0
4896,47978.090000000004,0.6999181219683526,0.0
4897,46078.56,0.7049449234512423,0.0
4898,44670.36000000001,0.7047133604118055,0.0
4899,43750.229999999996,0.7046490988984689,0.0
4900,43435.01999999999,0.7088111398441328,0.0
4901,43295.97,0.6687385464932053,0.0
4902,43756.22,0.6005343677221067,0.0
4903,46562.21000000001,0.5099671823099133,0.007318862545083927
4904,50628.240000000005,0.5578724785665695,0.1732947182062196
4905,54809.71000000001,0.6078313733571766,0.33850178578488854
4906,58788.15,0.6050681282837079,0.5365734456203236
4907,62284.07,0.5648165998568521,0.7095222091894331
4908,65071.310000000005,0.5130212661290859,0.8329851821588445
4909,67294.53000000001,0.4582765505306007,0.9181855722638824
4910,68735.3,0.4266249853195683,0.9416017589871319
4911,69695.49,0.40045614594897644,0.9121780425337491
4912,69757.32999999999,0.3823881351087238,0.7897199854149914
4913,68746.89000000003,0.3929309011458493,0.6468022808844132
4914,66347.15000000001,0.41422528313844376,0.4630476516818884
4915,63314.35999999999,0.45839842581451484,0.25613273236070633
4916,60708.420000000006,0.47865686789384015,0.10735576437304231
4917,57213.46,0.4993180523886447,0.0
4918,53828.82,0.46420190524307486,0.0
4919,50382.78999999999,0.4804318152104786,0.0
4920,47464.46000000001,0.5029416261708338,0.0
4921,45317.04,0.5394022792894005,0.0
4922,43602.36000000001,0.4885115925554146,0.0
4923,42328.32000000001,0.46295434551864595,0.0
4924,41500.58,0.45048761193136894,0.0
4925,40867.71,0.40536273408364193,0.0
4926,41025.29000000001,0.34392097163408153,0.0
4927,43932.29,0.284425335877203,0.006242559229630406
4928,48144.119999999995,0.3064969497940308,0.17076430714621463
4929,52486.53,0.3597287499362925,0.33504773075723404
4930,56895.090000000004,0.3837902548522983,0.5323890419143259
4931,61059.45,0.30439792501789353,0.7039693626966447
4932,64579.82000000001,0.2420653650386345,0.8261286907319296
4933,67249.56999999999,0.21662112962876792,0.9099496553632845
4934,69084.65000000001,0.2155768800370501,0.9340654392415786
4935,70213.27,0.23988656734938993,0.9056718988187016
4936,70642.18,0.28953966597308567,0.8245416924759803
4937,69755.81999999999,0.28395334614131773,0.6755571517060504
4938,67390.59,0.2907456773052711,0.4838126177893165
4939,64515.08999999999,0.31970269078467745,0.2629419982339838
4940,62071.259999999995,0.3478664069615161,0.1093721856864838
4941,58206.26,0.3458399533771641,0.0
4942,54078.060000000005,0.32524580028851213,0.0
4943,50347.939999999995,0.33026706198576944,0.0
4944,47482.37,0.34169120791701857,0.0
4945,45425.420000000006,0.367257318610799,0.0
4946,44070.05,0.33714581380558895,0.0
4947,43585.09999999999,0.3280982359106634,0.0
4948,44145.060000000005,0.32973635052218025,0.0
4949,45231.06999999999,0.287189688907798,0.0
4950,46215.71,0.24605955047963454,0.0
4951,48985.97000000001,0.20588945690157567,0.005237643378977379
4952,52675.84,0.15275183311506577,0.16978355320672478
4953,56913.26,0.12150578021232891,0.3347555912858967
4954,61394.259999999995,0.11155909510925566,0.5310930848610246
4955,65737.0,0.08722392478300661,0.7032642741981535
4956,69377.05,0.09298807173357622,0.8262066678088654
4957,71364.03999999998,0.13036888324569393,0.9123570603300952
4958,72623.03,0.15612113073672498,0.9367518044554559
4959,73098.06999999999,0.21903813810020814,0.9084021947801484
4960,73014.59,0.3123624748216744,0.8339999824277006
4961,72219.90000000001,0.3242442070461643,0.6828858986693372
4962,70045.00999999998,0.339070335334304,0.4886109536925987
4963,67059.33,0.35542101262849546,0.2676140332380035
4964,64340.30000000001,0.29616746550375495,0.11058137951333513
4965,60069.23999999999,0.23357675151402335,0.0
4966,55622.65000000001,0.1862813856555007,0.0
4967,51943.280000000006,0.19059798662030977,0.0
4968,49048.05,0.20011367640117803,0.0
4969,46877.74,0.22119422266835959,0.0
4970,45458.89,0.17382406970379877,0.0
4971,44916.42999999999,0.15101067849078514,0.0
4972,45448.52,0.14228939396961096,0.0
4973,46471.5,0.11104389504543734,0.0
4974,47336.29000000001,0.08833742169513008,0.0
4975,49870.88,0.07679749424416271,0.004610531957422317
4976,53481.389999999985,0.06486978179892351,0.16858534206676587
4977,57822.29,0.06766017182199117,0.33455131330969845
4978,62089.19,0.0806869777367095,0.5262288528363883
4979,66077.69,0.05411871982201776,0.6979805035342281
4980,69427.94,0.05143136981171376,0.8210019724905651
4981,71323.94,0.0661766172296197,0.8985254644578281
